epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,3744.42,0.7088,0.54849,0.92752,0.82306,0.78853,0.85635,0.68141,0.62084,0.4775,0.88899,0.004885,0.004885,0.004885
157,3768.36,0.7037,0.54259,0.92855,0.82386,0.78537,0.85642,0.68184,0.62026,0.47652,0.88877,0.004852,0.004852,0.004852
158,3791.67,0.7031,0.54131,0.92581,0.81894,0.79135,0.85817,0.68241,0.62025,0.47641,0.88868,0.004819,0.004819,0.004819
159,3814.7,0.70178,0.53954,0.92623,0.82469,0.78584,0.85829,0.68226,0.62018,0.4766,0.88861,0.004786,0.004786,0.004786
160,3837.95,0.70259,0.53898,0.92845,0.82413,0.78881,0.85971,0.68415,0.61977,0.4762,0.88853,0.004753,0.004753,0.004753
161,3861.47,0.69984,0.53688,0.92654,0.81246,0.79865,0.86101,0.68545,0.619,0.47505,0.88819,0.00472,0.00472,0.00472
162,3885.04,0.69742,0.53782,0.92525,0.81768,0.79632,0.86131,0.68677,0.61862,0.47511,0.88795,0.004687,0.004687,0.004687
163,3908.38,0.70012,0.53474,0.926,0.82318,0.79666,0.86197,0.68702,0.61847,0.47449,0.88786,0.004654,0.004654,0.004654
164,3931.48,0.69683,0.53548,0.92371,0.81946,0.79941,0.86245,0.68743,0.6183,0.4741,0.88767,0.004621,0.004621,0.004621
165,3954.55,0.69527,0.53476,0.9249,0.8176,0.80155,0.86224,0.68795,0.61776,0.47385,0.88745,0.004588,0.004588,0.004588
166,3977.55,0.69499,0.53523,0.92261,0.8216,0.79787,0.86205,0.68815,0.61792,0.4734,0.88743,0.004555,0.004555,0.004555
167,4001.12,0.6975,0.53421,0.92419,0.82452,0.79815,0.86269,0.68803,0.61766,0.47246,0.88731,0.004522,0.004522,0.004522
168,4024.45,0.69402,0.5314,0.92403,0.82984,0.79358,0.86259,0.68862,0.61743,0.47251,0.88715,0.004489,0.004489,0.004489
169,4047.35,0.69859,0.53551,0.92274,0.81933,0.79893,0.8626,0.68856,0.61713,0.47184,0.88701,0.004456,0.004456,0.004456
170,4070.76,0.69442,0.52987,0.92165,0.82487,0.79483,0.86255,0.68789,0.61686,0.47114,0.88693,0.004423,0.004423,0.004423
171,4094.09,0.6913,0.52869,0.92263,0.82358,0.79819,0.8639,0.68914,0.61653,0.47029,0.88684,0.00439,0.00439,0.00439
172,4117.68,0.69091,0.52638,0.92185,0.82734,0.79767,0.86433,0.68905,0.61636,0.46979,0.88664,0.004357,0.004357,0.004357
173,4141.31,0.69019,0.52387,0.9222,0.82918,0.79771,0.86471,0.68927,0.61645,0.46941,0.88661,0.004324,0.004324,0.004324
174,4164.44,0.68964,0.52612,0.92202,0.82892,0.79529,0.86369,0.68944,0.61572,0.4688,0.88638,0.004291,0.004291,0.004291
175,4187.56,0.68792,0.52694,0.92007,0.8288,0.79517,0.86389,0.68989,0.61541,0.46843,0.88619,0.004258,0.004258,0.004258
