epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,4282.31,0.65319,0.46197,0.88846,0.86028,0.85482,0.90481,0.75023,0.55777,0.39153,0.8638,0.003862,0.003862,0.003862
188,4310.3,0.64882,0.45862,0.88757,0.85821,0.85684,0.90502,0.75047,0.55745,0.39122,0.86372,0.003829,0.003829,0.003829
189,4337.94,0.64991,0.45888,0.88876,0.85812,0.85798,0.90491,0.75089,0.55734,0.3912,0.86367,0.003796,0.003796,0.003796
190,4365.37,0.6496,0.46085,0.88891,0.858,0.85735,0.90512,0.75115,0.55728,0.3911,0.86364,0.003763,0.003763,0.003763
191,4392.65,0.64891,0.45727,0.88842,0.85714,0.85756,0.90512,0.75147,0.55696,0.39078,0.86351,0.00373,0.00373,0.00373
192,4420.07,0.65129,0.46037,0.88797,0.86058,0.8548,0.90515,0.75149,0.5568,0.39068,0.86351,0.003697,0.003697,0.003697
193,4448.32,0.64694,0.45516,0.88817,0.86115,0.85395,0.90522,0.75139,0.55695,0.39067,0.86347,0.003664,0.003664,0.003664
194,4476.14,0.65006,0.46004,0.88832,0.86082,0.85481,0.90528,0.75175,0.5567,0.39049,0.86337,0.003631,0.003631,0.003631
195,4503.51,0.64549,0.45632,0.8865,0.85961,0.85596,0.9054,0.75154,0.55652,0.39044,0.86332,0.003598,0.003598,0.003598
196,4531.05,0.6464,0.45336,0.88628,0.85967,0.85592,0.90521,0.75153,0.55648,0.39041,0.86327,0.003565,0.003565,0.003565
197,4558.96,0.64409,0.4567,0.88539,0.85866,0.85704,0.90538,0.75175,0.55622,0.39019,0.86316,0.003532,0.003532,0.003532
198,4586.16,0.6469,0.45593,0.88617,0.8586,0.85768,0.90546,0.75155,0.55617,0.38996,0.86315,0.003499,0.003499,0.003499
199,4613.61,0.64597,0.45731,0.8883,0.85788,0.85817,0.90563,0.75178,0.55597,0.38962,0.86307,0.003466,0.003466,0.003466
200,4640.91,0.64408,0.45094,0.88684,0.85767,0.85885,0.90583,0.75206,0.55575,0.3894,0.86302,0.003433,0.003433,0.003433
201,4668.82,0.64848,0.45725,0.88753,0.85863,0.85746,0.90588,0.75228,0.55575,0.38947,0.86296,0.0034,0.0034,0.0034
202,4696.35,0.644,0.45517,0.8863,0.85879,0.85709,0.90582,0.75259,0.55562,0.38939,0.86289,0.003367,0.003367,0.003367
203,4723.58,0.64355,0.45238,0.88357,0.86025,0.85556,0.90587,0.75253,0.55546,0.38921,0.86287,0.003334,0.003334,0.003334
204,4750.95,0.64223,0.45058,0.88599,0.86055,0.8558,0.90596,0.75275,0.55539,0.38915,0.86281,0.003301,0.003301,0.003301
205,4778.45,0.63984,0.44738,0.88387,0.86213,0.85485,0.90596,0.75281,0.55532,0.38896,0.86281,0.003268,0.003268,0.003268
206,4806.13,0.64046,0.44904,0.88732,0.86286,0.85361,0.90589,0.75266,0.55519,0.38879,0.86275,0.003235,0.003235,0.003235
207,4833.51,0.64008,0.44937,0.88461,0.86087,0.85528,0.90605,0.75291,0.5551,0.38887,0.86273,0.003202,0.003202,0.003202
208,4860.97,0.64187,0.4474,0.88589,0.85831,0.85571,0.90625,0.75309,0.55494,0.38882,0.86269,0.003169,0.003169,0.003169
209,4888.51,0.63928,0.44833,0.88665,0.85923,0.85739,0.90622,0.7532,0.5548,0.38866,0.86264,0.003136,0.003136,0.003136
210,4916.1,0.64257,0.45182,0.88602,0.86051,0.85714,0.90624,0.75326,0.55471,0.3887,0.8626,0.003103,0.003103,0.003103
211,4943.41,0.64153,0.44862,0.88501,0.85972,0.85804,0.90637,0.75341,0.55465,0.38853,0.86258,0.00307,0.00307,0.00307
212,4970.57,0.63884,0.44636,0.88455,0.86008,0.85765,0.90643,0.75331,0.55463,0.38859,0.86256,0.003037,0.003037,0.003037
213,4998.08,0.63686,0.44586,0.88477,0.85917,0.85886,0.90649,0.7533,0.55464,0.38845,0.86257,0.003004,0.003004,0.003004
214,5025.27,0.64001,0.44699,0.8858,0.86023,0.85834,0.90664,0.75311,0.55454,0.38853,0.86253,0.002971,0.002971,0.002971
215,5053.08,0.63559,0.44372,0.88475,0.85877,0.85949,0.90667,0.75309,0.55447,0.38839,0.86251,0.002938,0.002938,0.002938
216,5080.55,0.63747,0.44681,0.88386,0.85958,0.85914,0.90654,0.75338,0.55447,0.38847,0.86248,0.002905,0.002905,0.002905
217,5107.84,0.63705,0.44523,0.88413,0.85952,0.85888,0.90664,0.75356,0.55433,0.38841,0.86245,0.002872,0.002872,0.002872
218,5135.18,0.63526,0.44318,0.88415,0.85977,0.85908,0.90663,0.75335,0.55429,0.38853,0.86241,0.002839,0.002839,0.002839
219,5162.65,0.63482,0.443,0.88379,0.85915,0.85951,0.90663,0.75309,0.55428,0.38854,0.8624,0.002806,0.002806,0.002806
220,5189.9,0.63579,0.44235,0.88332,0.85901,0.85953,0.9067,0.75331,0.55422,0.38854,0.86238,0.002773,0.002773,0.002773
221,5217.23,0.63504,0.44205,0.88465,0.85944,0.85942,0.90674,0.75307,0.5542,0.38848,0.86237,0.00274,0.00274,0.00274
222,5244.53,0.63641,0.44301,0.88209,0.85978,0.85977,0.90654,0.75292,0.55408,0.38849,0.86228,0.002707,0.002707,0.002707
223,5272.21,0.63526,0.44206,0.8832,0.85865,0.86076,0.90664,0.7529,0.554,0.38819,0.86226,0.002674,0.002674,0.002674
224,5299.48,0.63196,0.43866,0.8831,0.85975,0.85983,0.90662,0.75299,0.55399,0.38832,0.86224,0.002641,0.002641,0.002641
225,5326.65,0.63525,0.44419,0.88477,0.85943,0.86014,0.90663,0.75319,0.55395,0.38811,0.8622,0.002608,0.002608,0.002608
226,5354.02,0.63463,0.4428,0.8842,0.86077,0.85913,0.90649,0.75277,0.55406,0.38825,0.86222,0.002575,0.002575,0.002575
227,5381.29,0.63178,0.44001,0.88112,0.85954,0.85952,0.90651,0.75308,0.55405,0.38825,0.86219,0.002542,0.002542,0.002542
228,5408.93,0.63091,0.43704,0.88304,0.85962,0.85997,0.90654,0.75291,0.55402,0.38831,0.86217,0.002509,0.002509,0.002509
229,5436.21,0.63446,0.43837,0.88271,0.85887,0.86045,0.90663,0.75299,0.55411,0.38823,0.86219,0.002476,0.002476,0.002476
230,5463.45,0.63324,0.43869,0.88152,0.85856,0.8604,0.90652,0.7529,0.55419,0.38838,0.86219,0.002443,0.002443,0.002443
231,5490.76,0.63229,0.43771,0.88145,0.85856,0.86058,0.90668,0.75281,0.5542,0.38834,0.86218,0.00241,0.00241,0.00241
232,5519.14,0.63169,0.43826,0.88196,0.85846,0.86078,0.90671,0.75289,0.55413,0.38828,0.86217,0.002377,0.002377,0.002377
233,5546.99,0.63272,0.43884,0.88241,0.85801,0.86115,0.90679,0.75283,0.55414,0.38835,0.86215,0.002344,0.002344,0.002344
234,5574.37,0.63201,0.43604,0.88161,0.85708,0.86259,0.90676,0.75301,0.55412,0.38839,0.86213,0.002311,0.002311,0.002311
235,5601.49,0.62854,0.43429,0.88028,0.85592,0.86222,0.90671,0.75305,0.55424,0.38859,0.86215,0.002278,0.002278,0.002278
236,5629.45,0.63151,0.43568,0.88224,0.85505,0.86281,0.90674,0.75316,0.55427,0.38856,0.86214,0.002245,0.002245,0.002245
237,5657.21,0.62964,0.43521,0.8826,0.85571,0.86191,0.90667,0.75295,0.55427,0.38882,0.86211,0.002212,0.002212,0.002212
238,5685.9,0.62702,0.43296,0.88053,0.85422,0.86269,0.90671,0.7529,0.55421,0.38884,0.8621,0.002179,0.002179,0.002179
239,5714.89,0.62966,0.43305,0.88171,0.85601,0.86158,0.90659,0.75307,0.55439,0.38908,0.86212,0.002146,0.002146,0.002146
240,5743.91,0.62823,0.43151,0.88385,0.85621,0.86149,0.90663,0.75333,0.55435,0.38912,0.8621,0.002113,0.002113,0.002113
241,5772,0.62747,0.43184,0.87931,0.85788,0.85921,0.90656,0.75293,0.55435,0.38931,0.86209,0.00208,0.00208,0.00208
242,5800.27,0.62857,0.43108,0.88092,0.85759,0.85845,0.90656,0.75299,0.55442,0.38941,0.86212,0.002047,0.002047,0.002047
243,5827.57,0.62879,0.43295,0.88273,0.85912,0.85734,0.90654,0.75277,0.55441,0.38953,0.86209,0.002014,0.002014,0.002014
244,5854.84,0.62462,0.43118,0.88211,0.85809,0.85753,0.90656,0.75282,0.55447,0.38949,0.8621,0.001981,0.001981,0.001981
245,5882.56,0.62566,0.43017,0.88009,0.8586,0.85758,0.90661,0.75296,0.55446,0.38956,0.8621,0.001948,0.001948,0.001948
246,5910.12,0.62616,0.42945,0.88005,0.85778,0.85792,0.90659,0.75286,0.55448,0.38967,0.86208,0.001915,0.001915,0.001915
247,5937.5,0.6253,0.42845,0.87977,0.85619,0.85968,0.90633,0.75274,0.55445,0.38979,0.86207,0.001882,0.001882,0.001882
248,5965.14,0.6253,0.4301,0.88179,0.85613,0.86038,0.90646,0.75289,0.55439,0.38985,0.86205,0.001849,0.001849,0.001849
249,5992.83,0.62302,0.42528,0.87846,0.85556,0.86035,0.9065,0.75282,0.55438,0.39004,0.86202,0.001816,0.001816,0.001816
250,6021,0.62532,0.43059,0.88173,0.85543,0.86067,0.9065,0.75288,0.55426,0.38992,0.86201,0.001783,0.001783,0.001783
251,6048.43,0.62389,0.42677,0.88296,0.85475,0.86108,0.90649,0.7528,0.55424,0.39,0.86197,0.00175,0.00175,0.00175
252,6075.68,0.62145,0.42429,0.87948,0.85338,0.86253,0.90644,0.75278,0.55412,0.39,0.86193,0.001717,0.001717,0.001717
253,6103.52,0.62466,0.42858,0.8812,0.85331,0.8634,0.90648,0.75268,0.55409,0.38993,0.86191,0.001684,0.001684,0.001684
254,6131.32,0.62201,0.42439,0.87927,0.85357,0.86319,0.90655,0.75281,0.55407,0.39007,0.8619,0.001651,0.001651,0.001651
255,6158.59,0.62376,0.42634,0.88181,0.85359,0.86278,0.90649,0.75276,0.55408,0.39028,0.86187,0.001618,0.001618,0.001618
256,6186.19,0.62489,0.42805,0.87943,0.85469,0.86166,0.90646,0.75288,0.55406,0.3903,0.86188,0.001585,0.001585,0.001585
257,6213.39,0.62048,0.42438,0.8786,0.85468,0.86201,0.90647,0.75268,0.55406,0.39042,0.86187,0.001552,0.001552,0.001552
258,6241.74,0.62236,0.42334,0.88169,0.85422,0.86246,0.90655,0.75284,0.55402,0.39057,0.86186,0.001519,0.001519,0.001519
259,6269.01,0.62014,0.42351,0.88022,0.85339,0.86314,0.90647,0.75251,0.55404,0.3906,0.86184,0.001486,0.001486,0.001486
260,6296.43,0.62203,0.42305,0.87847,0.8533,0.86384,0.90657,0.75274,0.55407,0.39059,0.86185,0.001453,0.001453,0.001453
261,6323.98,0.61808,0.42267,0.87788,0.8529,0.86432,0.90661,0.7527,0.5539,0.39059,0.8618,0.00142,0.00142,0.00142
262,6352.11,0.62214,0.42284,0.88025,0.85421,0.86318,0.90666,0.75267,0.55386,0.39055,0.86178,0.001387,0.001387,0.001387
263,6379.67,0.62122,0.4219,0.87691,0.85432,0.86292,0.90654,0.7527,0.55382,0.39066,0.86174,0.001354,0.001354,0.001354
264,6407.57,0.61764,0.42115,0.87881,0.85476,0.86263,0.90665,0.75288,0.5537,0.39058,0.86171,0.001321,0.001321,0.001321
265,6434.98,0.62094,0.42133,0.87915,0.85456,0.8624,0.90654,0.75289,0.55367,0.39081,0.86169,0.001288,0.001288,0.001288
266,6462.7,0.61509,0.41709,0.87753,0.85476,0.86162,0.90638,0.75274,0.55359,0.39068,0.86167,0.001255,0.001255,0.001255
267,6490.74,0.6182,0.4202,0.87924,0.85477,0.86151,0.90639,0.75294,0.55351,0.39073,0.86164,0.001222,0.001222,0.001222
268,6518.38,0.61927,0.42033,0.88064,0.85582,0.86132,0.9065,0.7532,0.55339,0.39075,0.8616,0.001189,0.001189,0.001189
269,6546.46,0.61715,0.42086,0.87578,0.85532,0.86144,0.90642,0.75335,0.55334,0.39079,0.86158,0.001156,0.001156,0.001156
270,6574.31,0.61842,0.42133,0.87999,0.85593,0.86137,0.90645,0.75318,0.55332,0.39074,0.86159,0.001123,0.001123,0.001123
271,6602.76,0.61833,0.41909,0.87921,0.85579,0.86121,0.90649,0.75323,0.55324,0.39065,0.86155,0.00109,0.00109,0.00109
272,6630.58,0.61769,0.4184,0.87857,0.85612,0.86083,0.90652,0.75337,0.55319,0.39076,0.86153,0.001057,0.001057,0.001057
273,6658.31,0.61635,0.41732,0.8777,0.85595,0.86132,0.90653,0.75303,0.55319,0.39082,0.86152,0.001024,0.001024,0.001024
274,6685.56,0.61517,0.41738,0.87868,0.856,0.86131,0.90663,0.75335,0.55316,0.3908,0.86151,0.000991,0.000991,0.000991
275,6714.16,0.61752,0.41617,0.8772,0.85474,0.86237,0.90649,0.75311,0.55313,0.39088,0.86149,0.000958,0.000958,0.000958
276,6741.55,0.61514,0.415,0.87709,0.8566,0.86039,0.90663,0.75313,0.5531,0.39091,0.86148,0.000925,0.000925,0.000925
277,6769.05,0.6159,0.41666,0.87761,0.85669,0.85998,0.9066,0.75308,0.55313,0.39105,0.8615,0.000892,0.000892,0.000892
278,6796.6,0.6151,0.41525,0.8756,0.85557,0.86094,0.90651,0.75262,0.55306,0.3911,0.86148,0.000859,0.000859,0.000859
279,6823.79,0.616,0.41719,0.87758,0.85482,0.86153,0.90653,0.75281,0.55309,0.39126,0.86148,0.000826,0.000826,0.000826
280,6851.72,0.61556,0.41577,0.87736,0.85457,0.86296,0.90639,0.75275,0.55302,0.39131,0.86145,0.000793,0.000793,0.000793
281,6879.13,0.61492,0.41468,0.87737,0.85512,0.8627,0.90639,0.75254,0.55305,0.39166,0.86144,0.00076,0.00076,0.00076
282,6906.6,0.6124,0.413,0.87666,0.85494,0.86357,0.90641,0.7526,0.55306,0.39177,0.86144,0.000727,0.000727,0.000727
283,6933.84,0.61342,0.41221,0.87654,0.85568,0.86317,0.90628,0.75229,0.55302,0.39206,0.86141,0.000694,0.000694,0.000694
284,6961.49,0.61078,0.41262,0.8749,0.8542,0.86335,0.90622,0.75234,0.55302,0.39227,0.86142,0.000661,0.000661,0.000661
285,6988.76,0.6104,0.41115,0.8754,0.85502,0.86218,0.90624,0.75245,0.55299,0.39254,0.8614,0.000628,0.000628,0.000628
286,7016.02,0.61189,0.41137,0.87704,0.85438,0.86327,0.90622,0.75268,0.55294,0.39274,0.86138,0.000595,0.000595,0.000595
287,7043.21,0.6086,0.41014,0.87649,0.85426,0.86341,0.90615,0.75256,0.55298,0.39285,0.86138,0.000562,0.000562,0.000562
288,7071.05,0.60934,0.40831,0.87676,0.85492,0.86191,0.90609,0.75252,0.55308,0.39298,0.8614,0.000529,0.000529,0.000529
289,7098.36,0.61093,0.40999,0.87557,0.85499,0.86209,0.90598,0.75224,0.55304,0.39331,0.86138,0.000496,0.000496,0.000496
290,7125.86,0.60922,0.40844,0.87631,0.85506,0.86221,0.90606,0.7525,0.55304,0.39341,0.86137,0.000463,0.000463,0.000463
291,7153.32,0.60878,0.40692,0.87465,0.85473,0.8623,0.90602,0.75246,0.55304,0.39395,0.86137,0.00043,0.00043,0.00043
292,7180.47,0.60952,0.408,0.87539,0.85475,0.86241,0.90596,0.75218,0.55309,0.39408,0.86137,0.000397,0.000397,0.000397
293,7208.17,0.61098,0.41073,0.87584,0.85528,0.86133,0.9059,0.7526,0.55313,0.39427,0.86138,0.000364,0.000364,0.000364
294,7235.66,0.60963,0.40692,0.87502,0.85571,0.86063,0.90588,0.75244,0.5531,0.39443,0.86137,0.000331,0.000331,0.000331
295,7262.89,0.61115,0.40904,0.87589,0.8559,0.86054,0.9059,0.75231,0.55317,0.39479,0.86138,0.000298,0.000298,0.000298
296,7290.4,0.60814,0.4077,0.87382,0.85643,0.85948,0.9059,0.75242,0.55325,0.39502,0.8614,0.000265,0.000265,0.000265
297,7318.22,0.60817,0.40697,0.87639,0.85684,0.85885,0.90578,0.75209,0.55327,0.39533,0.8614,0.000232,0.000232,0.000232
298,7345.55,0.6064,0.40424,0.87628,0.85752,0.85816,0.90577,0.75202,0.55334,0.39567,0.8614,0.000199,0.000199,0.000199
299,7373.09,0.60827,0.4067,0.87534,0.85762,0.85855,0.90575,0.75193,0.55335,0.39603,0.86141,0.000166,0.000166,0.000166
300,7400.45,0.60466,0.40386,0.8756,0.85803,0.85868,0.90567,0.75183,0.55341,0.39624,0.86141,0.000133,0.000133,0.000133
