epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,1601.39,0.75004,0.59685,0.95183,0.77209,0.77014,0.81228,0.63275,0.65505,0.52553,0.90516,0.006799,0.006799,0.006799
99,1624.19,0.74077,0.59728,0.94836,0.78534,0.76197,0.80799,0.62725,0.65287,0.53511,0.90359,0.006766,0.006766,0.006766
100,1646.87,0.74131,0.59728,0.94608,0.77583,0.76684,0.81306,0.63182,0.6519,0.52028,0.90355,0.006733,0.006733,0.006733
101,1669.26,0.7399,0.58879,0.94719,0.76592,0.76263,0.80861,0.62694,0.65193,0.52479,0.90371,0.0067,0.0067,0.0067
102,1693.04,0.7462,0.59078,0.95021,0.79107,0.76834,0.8224,0.64254,0.64837,0.51753,0.90235,0.006667,0.006667,0.006667
103,1715.58,0.73999,0.58955,0.94646,0.79205,0.77482,0.82326,0.64347,0.64817,0.51825,0.90292,0.006634,0.006634,0.006634
104,1737.87,0.73989,0.59026,0.94962,0.787,0.77998,0.82022,0.6437,0.64859,0.52665,0.90225,0.006601,0.006601,0.006601
105,1760.4,0.73741,0.58848,0.94566,0.78698,0.7734,0.82099,0.64192,0.64443,0.52862,0.90119,0.006568,0.006568,0.006568
106,1783.18,0.73591,0.58478,0.9449,0.78759,0.77638,0.82545,0.64908,0.64262,0.51647,0.90042,0.006535,0.006535,0.006535
107,1806.35,0.73797,0.58318,0.94659,0.78608,0.7818,0.82653,0.64787,0.64438,0.51763,0.90096,0.006502,0.006502,0.006502
108,1829.31,0.7301,0.57362,0.94321,0.79119,0.78444,0.82885,0.64778,0.64515,0.51043,0.90087,0.006469,0.006469,0.006469
109,1851.79,0.73569,0.57866,0.94638,0.79138,0.77449,0.82602,0.6438,0.64354,0.51095,0.90029,0.006436,0.006436,0.006436
110,1874.56,0.73246,0.57565,0.94541,0.793,0.77979,0.82891,0.64939,0.64417,0.50259,0.9005,0.006403,0.006403,0.006403
111,1897.05,0.73137,0.57879,0.94219,0.7964,0.77973,0.83212,0.65258,0.63986,0.51027,0.89911,0.00637,0.00637,0.00637
112,1919.75,0.73069,0.57249,0.94356,0.78448,0.78756,0.83061,0.65123,0.63726,0.51251,0.89811,0.006337,0.006337,0.006337
113,1942.49,0.72515,0.56755,0.94032,0.79509,0.78185,0.83077,0.65308,0.63741,0.50854,0.89767,0.006304,0.006304,0.006304
114,1965.24,0.72996,0.57165,0.94065,0.79099,0.78693,0.83251,0.65344,0.63703,0.50561,0.89729,0.006271,0.006271,0.006271
115,1987.95,0.72535,0.56904,0.94406,0.78313,0.79406,0.8318,0.65393,0.63882,0.50291,0.8981,0.006238,0.006238,0.006238
116,2010.96,0.72586,0.5679,0.94122,0.79782,0.78733,0.83695,0.66036,0.63755,0.49825,0.89777,0.006205,0.006205,0.006205
117,2034.32,0.72669,0.57146,0.94226,0.7901,0.78473,0.83768,0.65928,0.63703,0.49996,0.89782,0.006172,0.006172,0.006172
118,2057.61,0.72341,0.56627,0.94188,0.79044,0.78939,0.83652,0.65846,0.63791,0.4966,0.89762,0.006139,0.006139,0.006139
119,2080.05,0.72374,0.56356,0.93929,0.79004,0.79017,0.83594,0.65859,0.63765,0.49606,0.89695,0.006106,0.006106,0.006106
120,2102.63,0.72201,0.56166,0.9389,0.78496,0.79607,0.83504,0.65861,0.63308,0.49679,0.89578,0.006073,0.006073,0.006073
