epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,2587.24,0.68437,0.51133,0.91966,0.82147,0.81482,0.87353,0.70428,0.6068,0.45957,0.88297,0.003796,0.003796,0.003796
190,2600.61,0.68362,0.5079,0.91643,0.8218,0.81484,0.87331,0.70402,0.60658,0.45956,0.88288,0.003763,0.003763,0.003763
190,18.486,0.6682,0.49149,0.91405,0.82217,0.81492,0.87381,0.70428,0.60654,0.45946,0.88289,0.003763,0.003763,0.003763
191,32.0378,0.67822,0.4992,0.91493,0.82315,0.81502,0.87387,0.70416,0.60659,0.4594,0.88288,0.00373,0.00373,0.00373
192,45.7328,0.68444,0.50477,0.91573,0.82137,0.81703,0.87371,0.70386,0.6066,0.45958,0.88289,0.003697,0.003697,0.003697
193,59.0211,0.69076,0.50474,0.91913,0.82059,0.81765,0.87392,0.7043,0.60633,0.4596,0.88278,0.003664,0.003664,0.003664
194,72.2648,0.6789,0.50038,0.91818,0.81756,0.82015,0.87382,0.70417,0.60615,0.45955,0.88274,0.003631,0.003631,0.003631
195,85.6452,0.6806,0.50338,0.9129,0.82141,0.8177,0.87399,0.70445,0.60597,0.45939,0.88268,0.003598,0.003598,0.003598
196,98.8359,0.68193,0.50525,0.91811,0.82002,0.81701,0.874,0.70469,0.60588,0.45962,0.88259,0.003565,0.003565,0.003565
197,112.921,0.68014,0.50282,0.91858,0.82558,0.81366,0.8741,0.70495,0.60565,0.45909,0.88252,0.003532,0.003532,0.003532
198,126.58,0.67954,0.49976,0.91639,0.82526,0.81256,0.874,0.70483,0.60563,0.45901,0.8825,0.003499,0.003499,0.003499
199,140.403,0.68122,0.5072,0.9176,0.82602,0.81283,0.8742,0.70529,0.60564,0.45932,0.88253,0.003466,0.003466,0.003466
200,153.907,0.69168,0.51184,0.91905,0.82709,0.81297,0.87445,0.70542,0.60569,0.45902,0.88251,0.003433,0.003433,0.003433
201,167.591,0.68113,0.50256,0.91615,0.82786,0.81216,0.87441,0.70528,0.60543,0.4589,0.88245,0.0034,0.0034,0.0034
202,181.153,0.67925,0.50067,0.9161,0.82651,0.81404,0.87451,0.70508,0.60553,0.45887,0.88249,0.003367,0.003367,0.003367
203,194.864,0.68834,0.50603,0.92112,0.83001,0.81156,0.87458,0.70562,0.6055,0.45876,0.88247,0.003334,0.003334,0.003334
204,208.392,0.68055,0.50278,0.91644,0.8312,0.81012,0.87455,0.70528,0.60532,0.45878,0.88247,0.003301,0.003301,0.003301
205,222.037,0.6817,0.49989,0.91454,0.82949,0.81295,0.87462,0.7054,0.60509,0.45857,0.88238,0.003268,0.003268,0.003268
206,235.518,0.68241,0.5047,0.91493,0.8296,0.81253,0.87483,0.70596,0.6048,0.45855,0.88227,0.003235,0.003235,0.003235
207,249.224,0.68457,0.50454,0.91548,0.83026,0.81129,0.87478,0.70597,0.60473,0.45847,0.88221,0.003202,0.003202,0.003202
208,262.78,0.67914,0.50165,0.9176,0.83057,0.81109,0.87508,0.70609,0.60447,0.45838,0.88213,0.003169,0.003169,0.003169
209,276.527,0.68007,0.51288,0.91618,0.83178,0.81083,0.87511,0.70614,0.60423,0.45855,0.88202,0.003136,0.003136,0.003136
210,290.056,0.68156,0.50812,0.91654,0.83364,0.80861,0.87515,0.70639,0.60392,0.458,0.8819,0.003103,0.003103,0.003103
211,303.884,0.68079,0.49801,0.91595,0.83294,0.80959,0.87536,0.70675,0.60366,0.45796,0.88181,0.00307,0.00307,0.00307
212,317.391,0.67938,0.49729,0.91508,0.83389,0.8092,0.87527,0.70671,0.60344,0.45804,0.88173,0.003037,0.003037,0.003037
213,331.119,0.67448,0.49404,0.91367,0.83345,0.8098,0.87506,0.70639,0.60324,0.45822,0.88164,0.003004,0.003004,0.003004
214,344.641,0.67688,0.49331,0.91376,0.83303,0.81183,0.87519,0.70666,0.60301,0.458,0.88155,0.002971,0.002971,0.002971
215,358.19,0.67313,0.49074,0.91339,0.83426,0.81182,0.87533,0.70694,0.60281,0.45772,0.88149,0.002938,0.002938,0.002938
216,371.703,0.67354,0.49343,0.91204,0.83414,0.81267,0.87539,0.70676,0.60265,0.45751,0.8814,0.002905,0.002905,0.002905
217,385.364,0.66838,0.4872,0.91202,0.83322,0.81294,0.87555,0.70695,0.60245,0.45745,0.88135,0.002872,0.002872,0.002872
218,398.997,0.67083,0.4907,0.91093,0.8331,0.81309,0.87557,0.70675,0.60229,0.45731,0.88126,0.002839,0.002839,0.002839
219,412.615,0.67027,0.48893,0.91288,0.83461,0.81155,0.87566,0.70692,0.60211,0.45715,0.88117,0.002806,0.002806,0.002806
220,426.164,0.67797,0.50563,0.91482,0.83579,0.81168,0.87579,0.70724,0.60195,0.45685,0.88108,0.002773,0.002773,0.002773
221,439.845,0.66583,0.49262,0.91178,0.83649,0.81114,0.87591,0.70731,0.60171,0.45657,0.88098,0.00274,0.00274,0.00274
222,453.41,0.66191,0.48454,0.91004,0.83541,0.81174,0.87597,0.70745,0.60157,0.45634,0.88088,0.002707,0.002707,0.002707
223,467.025,0.66065,0.48389,0.90796,0.83643,0.81111,0.87621,0.70768,0.60141,0.45611,0.88081,0.002674,0.002674,0.002674
224,480.538,0.66476,0.48681,0.91111,0.8357,0.81174,0.87632,0.70749,0.60122,0.45576,0.88074,0.002641,0.002641,0.002641
225,494.158,0.66711,0.48517,0.91125,0.83517,0.81325,0.87643,0.70792,0.60105,0.45547,0.88065,0.002608,0.002608,0.002608
226,507.679,0.66248,0.48147,0.91057,0.83544,0.8129,0.87633,0.70802,0.6009,0.45538,0.88057,0.002575,0.002575,0.002575
227,521.295,0.66614,0.48518,0.91005,0.83401,0.81357,0.87638,0.70797,0.60071,0.45507,0.88049,0.002542,0.002542,0.002542
228,534.803,0.66518,0.48326,0.90982,0.83413,0.81346,0.8765,0.70769,0.60069,0.45493,0.88044,0.002509,0.002509,0.002509
229,548.513,0.66684,0.48728,0.91199,0.83497,0.81307,0.87649,0.70769,0.60065,0.45492,0.8804,0.002476,0.002476,0.002476
230,562.059,0.66203,0.48591,0.91069,0.83304,0.81394,0.87641,0.70718,0.60056,0.45492,0.88035,0.002443,0.002443,0.002443
231,575.704,0.66525,0.4924,0.91022,0.83219,0.81436,0.87634,0.70726,0.60056,0.45491,0.88033,0.00241,0.00241,0.00241
232,589.203,0.6642,0.49366,0.90909,0.83207,0.8145,0.87633,0.70738,0.60047,0.45482,0.88026,0.002377,0.002377,0.002377
233,602.865,0.66114,0.48539,0.90861,0.83202,0.81482,0.87639,0.70781,0.60033,0.45462,0.8802,0.002344,0.002344,0.002344
234,616.42,0.65413,0.4782,0.90914,0.83175,0.81554,0.87651,0.70758,0.60018,0.45447,0.88014,0.002311,0.002311,0.002311
235,630.079,0.65698,0.47724,0.9081,0.8328,0.81474,0.87669,0.70786,0.60008,0.4543,0.88008,0.002278,0.002278,0.002278
236,643.554,0.65542,0.47554,0.90792,0.82975,0.817,0.87674,0.70811,0.60002,0.45422,0.88001,0.002245,0.002245,0.002245
237,657.202,0.65498,0.48229,0.90481,0.82965,0.81684,0.87657,0.70825,0.59997,0.45425,0.87998,0.002212,0.002212,0.002212
238,670.703,0.65405,0.47936,0.90725,0.82902,0.8162,0.87659,0.70823,0.59991,0.45439,0.87992,0.002179,0.002179,0.002179
239,684.341,0.65271,0.4751,0.90617,0.82971,0.81561,0.87637,0.70805,0.59988,0.45439,0.8799,0.002146,0.002146,0.002146
240,697.826,0.65617,0.47817,0.90577,0.82964,0.8156,0.87635,0.70816,0.59978,0.45425,0.87984,0.002113,0.002113,0.002113
241,711.433,0.65666,0.47833,0.90611,0.82883,0.81584,0.87637,0.70841,0.59964,0.45421,0.87976,0.00208,0.00208,0.00208
242,724.913,0.65613,0.47954,0.90652,0.82778,0.81728,0.87641,0.70831,0.59955,0.45425,0.87971,0.002047,0.002047,0.002047
243,738.557,0.65689,0.47916,0.90494,0.82765,0.81746,0.87646,0.70859,0.59947,0.45427,0.87964,0.002014,0.002014,0.002014
244,752.019,0.65923,0.47738,0.90684,0.82796,0.8177,0.87641,0.70848,0.59943,0.45429,0.8796,0.001981,0.001981,0.001981
245,765.645,0.65398,0.47025,0.90719,0.82713,0.81762,0.87659,0.7087,0.59933,0.45422,0.87955,0.001948,0.001948,0.001948
246,779.17,0.65692,0.4756,0.9047,0.82645,0.81801,0.87666,0.70884,0.59917,0.45404,0.87949,0.001915,0.001915,0.001915
247,792.86,0.65816,0.47286,0.90831,0.82724,0.81802,0.87663,0.70881,0.59909,0.45401,0.87945,0.001882,0.001882,0.001882
248,806.516,0.6588,0.47557,0.90707,0.82659,0.81898,0.87658,0.709,0.59892,0.45387,0.87939,0.001849,0.001849,0.001849
249,820.116,0.66132,0.47864,0.9085,0.8258,0.81869,0.87663,0.7088,0.59884,0.4537,0.87935,0.001816,0.001816,0.001816
250,833.611,0.65843,0.47804,0.90618,0.82518,0.81952,0.8767,0.70894,0.59873,0.45354,0.87931,0.001783,0.001783,0.001783
251,847.233,0.66412,0.47752,0.90996,0.82519,0.81947,0.87671,0.70915,0.59866,0.45362,0.87926,0.00175,0.00175,0.00175
252,860.786,0.66049,0.47778,0.9061,0.82571,0.81889,0.87684,0.70921,0.59856,0.45353,0.87921,0.001717,0.001717,0.001717
253,874.47,0.66093,0.47664,0.90605,0.82615,0.81899,0.87682,0.70932,0.5985,0.45347,0.87916,0.001684,0.001684,0.001684
254,887.943,0.6527,0.47126,0.90395,0.82629,0.81925,0.87687,0.70911,0.5984,0.45341,0.87911,0.001651,0.001651,0.001651
255,901.551,0.65176,0.46992,0.90465,0.82617,0.81913,0.87683,0.70918,0.59836,0.45342,0.87908,0.001618,0.001618,0.001618
256,915.079,0.64937,0.46621,0.90334,0.82664,0.8187,0.87688,0.70914,0.59828,0.45343,0.87904,0.001585,0.001585,0.001585
257,928.762,0.6494,0.46578,0.9042,0.82644,0.81887,0.8769,0.70909,0.59819,0.45326,0.87899,0.001552,0.001552,0.001552
258,942.264,0.64246,0.46431,0.90269,0.82551,0.8199,0.87694,0.70943,0.59818,0.45324,0.87896,0.001519,0.001519,0.001519
259,955.931,0.64264,0.46484,0.90177,0.82466,0.8206,0.87698,0.70929,0.59804,0.45314,0.87892,0.001486,0.001486,0.001486
260,969.474,0.64332,0.46421,0.90171,0.82449,0.82108,0.877,0.70947,0.59805,0.45318,0.87889,0.001453,0.001453,0.001453
261,983.108,0.64713,0.4683,0.9016,0.82412,0.82111,0.87701,0.70955,0.59796,0.45292,0.87883,0.00142,0.00142,0.00142
262,996.657,0.64311,0.46293,0.9012,0.82382,0.8212,0.87699,0.70944,0.59792,0.4529,0.87881,0.001387,0.001387,0.001387
263,1010.42,0.64626,0.46748,0.90252,0.82461,0.82115,0.877,0.70925,0.59793,0.45295,0.87879,0.001354,0.001354,0.001354
264,1024.23,0.64281,0.46249,0.90059,0.82457,0.82153,0.87699,0.70991,0.59789,0.45298,0.87877,0.001321,0.001321,0.001321
265,1050.65,0.64001,0.4604,0.90236,0.82376,0.82212,0.87708,0.70976,0.59787,0.45295,0.87876,0.001288,0.001288,0.001288
266,1064.1,0.64261,0.46308,0.90107,0.82408,0.82213,0.87702,0.7097,0.59785,0.45292,0.87874,0.001255,0.001255,0.001255
267,1077.72,0.64474,0.47061,0.90144,0.82334,0.82228,0.87696,0.70948,0.59784,0.45297,0.87872,0.001222,0.001222,0.001222
268,1091.23,0.64148,0.46609,0.90101,0.82342,0.82216,0.87696,0.70955,0.59783,0.45293,0.87869,0.001189,0.001189,0.001189
269,1104.88,0.64032,0.46196,0.90046,0.82361,0.82189,0.87692,0.70944,0.59781,0.45283,0.87866,0.001156,0.001156,0.001156
270,1118.44,0.63921,0.46086,0.90114,0.82354,0.82162,0.87695,0.7095,0.5978,0.45278,0.87864,0.001123,0.001123,0.001123
271,1132.06,0.63994,0.45999,0.90129,0.82329,0.82199,0.87692,0.70959,0.59779,0.45296,0.87862,0.00109,0.00109,0.00109
272,1145.51,0.638,0.45363,0.89889,0.82467,0.8214,0.87702,0.70965,0.59781,0.45299,0.87862,0.001057,0.001057,0.001057
273,1159.09,0.63902,0.4548,0.90066,0.82441,0.82175,0.87703,0.70959,0.59782,0.45296,0.8786,0.001024,0.001024,0.001024
274,1172.56,0.63939,0.45728,0.89999,0.82317,0.82209,0.87706,0.70972,0.59777,0.45294,0.87858,0.000991,0.000991,0.000991
275,1186.15,0.63768,0.45537,0.89763,0.82307,0.82231,0.87709,0.70974,0.59773,0.45296,0.87854,0.000958,0.000958,0.000958
276,1199.61,0.6364,0.45146,0.90232,0.82297,0.82241,0.87696,0.70975,0.59775,0.45292,0.87853,0.000925,0.000925,0.000925
277,1213.23,0.63652,0.45295,0.89931,0.823,0.82233,0.877,0.70944,0.59778,0.45296,0.8785,0.000892,0.000892,0.000892
278,1226.69,0.63525,0.45137,0.89933,0.82354,0.82216,0.87686,0.70985,0.59774,0.45304,0.87848,0.000859,0.000859,0.000859
279,1240.24,0.63584,0.44842,0.90016,0.82695,0.81989,0.87686,0.70978,0.59775,0.45292,0.87845,0.000826,0.000826,0.000826
280,1253.66,0.63778,0.4491,0.89841,0.82435,0.82185,0.8768,0.70967,0.59774,0.45293,0.87844,0.000793,0.000793,0.000793
281,1267.26,0.63795,0.44743,0.8987,0.82641,0.82045,0.87682,0.70934,0.5977,0.45296,0.87843,0.00076,0.00076,0.00076
282,1280.74,0.63686,0.44761,0.89849,0.82457,0.82145,0.87673,0.70946,0.59769,0.45293,0.8784,0.000727,0.000727,0.000727
283,1294.4,0.6374,0.44992,0.90065,0.82628,0.82067,0.87677,0.70962,0.59771,0.45288,0.87841,0.000694,0.000694,0.000694
284,1307.92,0.63495,0.44694,0.89924,0.82558,0.82074,0.87668,0.70967,0.59771,0.4529,0.8784,0.000661,0.000661,0.000661
285,1321.66,0.63362,0.44568,0.89946,0.82562,0.81979,0.87666,0.70966,0.59769,0.45293,0.87838,0.000628,0.000628,0.000628
286,1335.25,0.63207,0.44157,0.89741,0.82549,0.82004,0.87671,0.70957,0.59771,0.45282,0.87836,0.000595,0.000595,0.000595
287,1348.92,0.63243,0.44192,0.89846,0.82571,0.81937,0.87664,0.70952,0.59773,0.45282,0.87836,0.000562,0.000562,0.000562
288,1362.5,0.63313,0.44326,0.8977,0.82535,0.81965,0.87659,0.70956,0.59769,0.45287,0.87833,0.000529,0.000529,0.000529
289,1376.07,0.63712,0.4424,0.89949,0.82575,0.82057,0.87652,0.70959,0.5977,0.45294,0.87832,0.000496,0.000496,0.000496
290,1389.48,0.63267,0.44068,0.89847,0.82616,0.82106,0.87651,0.70953,0.59774,0.45293,0.8783,0.000463,0.000463,0.000463
291,1403.08,0.63335,0.43876,0.8972,0.82523,0.82184,0.87649,0.70944,0.59767,0.45289,0.87828,0.00043,0.00043,0.00043
292,1416.59,0.63362,0.43926,0.89669,0.8273,0.81931,0.8765,0.70938,0.59767,0.45278,0.87826,0.000397,0.000397,0.000397
293,1430.24,0.64278,0.44279,0.90034,0.82608,0.81971,0.87647,0.70934,0.59765,0.45278,0.87823,0.000364,0.000364,0.000364
294,1443.69,0.63933,0.44271,0.89693,0.82657,0.81953,0.87641,0.70924,0.59763,0.45281,0.87822,0.000331,0.000331,0.000331
295,1457.26,0.63847,0.44259,0.89839,0.82648,0.8206,0.87637,0.70926,0.59762,0.4527,0.8782,0.000298,0.000298,0.000298
296,1470.68,0.63709,0.43851,0.89708,0.82754,0.81925,0.8763,0.70937,0.59764,0.4527,0.87818,0.000265,0.000265,0.000265
297,1484.28,0.62743,0.43458,0.89573,0.82663,0.81966,0.87624,0.70912,0.59767,0.45273,0.87817,0.000232,0.000232,0.000232
298,1497.73,0.62608,0.43444,0.8947,0.82701,0.81922,0.87627,0.70924,0.59765,0.45271,0.87815,0.000199,0.000199,0.000199
299,1511.25,0.622,0.43243,0.8926,0.82721,0.81904,0.87631,0.70917,0.59767,0.45274,0.87816,0.000166,0.000166,0.000166
300,1524.67,0.62323,0.43366,0.89542,0.82711,0.81864,0.87616,0.70907,0.59766,0.45272,0.87813,0.000133,0.000133,0.000133
